"id";"uri";"data";"dataHoraRegistro";"idOrgao";"uriOrgao";"siglaOrgao";"idEvento";"uriEvento";"aprovacao";"votosSim";"votosNao";"votosOutros";"descricao";"ultimaAberturaVotacao_dataHoraRegistro";"ultimaAberturaVotacao_descricao";"ultimaApresentacaoProposicao_dataHoraRegistro";"ultimaApresentacaoProposicao_descricao";"ultimaApresentacaoProposicao_idProposicao";"ultimaApresentacaoProposicao_uriProposicao"
"505486-2";"https://dadosabertos.camara.leg.br/api/v2/votacoes/505486-2";"2011-06-08";"2011-06-08T14:06:31";"2018";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2018";"CREDN";"25956";"https://dadosabertos.camara.leg.br/api/v2/eventos/25956";"1";"0";"0";"0";"Aprovado.";"";"";"2011-06-02T15:21:15";"Apresentação do Requerimento n. 38/2011, pelo Deputado Gonzaga Patriota (PSB-PE), que: ""seja realizada Audiência Pública em conjunto com a Comissão de Direitos Humanos e Minorias, com a finalidade de discutir o Projeto de Lei nº 5.655, de 2009, do Poder Executivo, que Dispõe sobre o ingresso, permanência e saída de estrangeiros no território nacional, o instituto da naturalização, as medidas compulsórias, transforma o Conselho Nacional de Imigração em Conselho Nacional de Migração, define infrações e dá outras providências"".";"0";""
"505834-2";"https://dadosabertos.camara.leg.br/api/v2/votacoes/505834-2";"2011-06-08";"2011-06-08T14:08:33";"2018";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2018";"CREDN";"25956";"https://dadosabertos.camara.leg.br/api/v2/eventos/25956";"1";"0";"0";"0";"Aprovado.";"";"";"2011-06-03T16:33:45";"Apresentação do Requerimento n. 40/2011, pelo Deputado Paulo Pimenta (PT-RS), que: ""para que seja criada  Comissão Externa para acompanhar o processo imigratório dos haitianos no Brasil"".";"0";""
"485119-47";"https://dadosabertos.camara.leg.br/api/v2/votacoes/485119-47";"2011-06-08";"2011-06-08T14:26:55";"2018";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2018";"CREDN";"25956";"https://dadosabertos.camara.leg.br/api/v2/eventos/25956";"1";"0";"0";"0";"Aprovado.";"";"";"2011-06-03T16:07:51";"Parecer do Relator, Dep. Antonio Carlos Mendes Thame (PSDB-SP), pela aprovação.";"505775";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/505775"
"485198-23";"https://dadosabertos.camara.leg.br/api/v2/votacoes/485198-23";"2011-06-08";"2011-06-08T14:27:04";"2018";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2018";"CREDN";"25956";"https://dadosabertos.camara.leg.br/api/v2/eventos/25956";"1";"0";"0";"0";"Aprovada.";"";"";"2011-06-03T11:20:37";"Parecer do Relator, Dep. Décio Lima (PT-SC), pela aprovação.";"505697";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/505697"
"485219-33";"https://dadosabertos.camara.leg.br/api/v2/votacoes/485219-33";"2011-06-08";"2011-06-08T14:27:12";"2018";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2018";"CREDN";"25956";"https://dadosabertos.camara.leg.br/api/v2/eventos/25956";"1";"0";"0";"0";"Aprovado.";"";"";"2011-05-25T19:01:19";"Parecer do Relator, Dep. Geraldo Thadeu (PPS-MG), pela aprovação.";"503887";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/503887"
"383416-66";"https://dadosabertos.camara.leg.br/api/v2/votacoes/383416-66";"2011-06-08";"2011-06-08T16:44:36";"2016";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2016";"CVT";"25959";"https://dadosabertos.camara.leg.br/api/v2/eventos/25959";"1";"0";"1";"0";"Aprovado o Parecer contra o voto do Deputado Hugo Leal, apresentou voto em separado o Deputado Hugo Leal.";"";"";"2009-10-06T15:04:16";"Parecer do Relator, Dep. Mauro Lopes (PMDB-MG), pela rejeição.";"453817";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/453817"
"267841-71";"https://dadosabertos.camara.leg.br/api/v2/votacoes/267841-71";"2011-06-08";"2011-06-09T17:42:43";"2015";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2015";"CTASP";"25909";"https://dadosabertos.camara.leg.br/api/v2/eventos/25909";"1";"17";"7";"0";"Aprovado o Parecer contra os votos dos Deputados Daniel Almeida, Vicentinho, Mauro Nazif, Paulo Pereira da Silva, Bohn Gass, Assis Melo e Rogério Carvalho.";"";"";"2011-05-20T10:49:03";"Parecer do Relator, Dep. Silvio Costa (PTB-PE), pela aprovação deste, das emendas nºs 1/06, 2/06, 3/06, 5/06, 6/06, 7/06, 8/06, 2/07 e 3/07, apresentadas na CTASP, e das emendas nºs 2/04, 3/04, 4/04, 5/04, 6/04, 7/04, 8/04 e 12/04, apresentadas na CDEIC; e pela  rejeição do PL nº 5.439/05 e das emendas nºs 4/06 e 1/07, apresentadas na CTASP, e das emendas nºs 1/04, 9/04, 10/04, 11/04 e 13/04, apresentadas na CDEIC.";"503000";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/503000"
"507732-2";"https://dadosabertos.camara.leg.br/api/v2/votacoes/507732-2";"2011-06-08";"2011-06-08T17:50:23";"2002";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2002";"CCTCI";"25949";"https://dadosabertos.camara.leg.br/api/v2/eventos/25949";"1";"0";"0";"0";"Aprovada";"";"";"2011-06-08T17:02:03";"Apresentação da Sugestão de Emenda à LDO - Comissões n. 1/2011, pela Comissão de Ciência e Tecnologia, Comunicação e Informática, que: ""que modifica a redação do Inciso V do art.34 do PLDO -"".";"0";""
"507736-2";"https://dadosabertos.camara.leg.br/api/v2/votacoes/507736-2";"2011-06-08";"2011-06-08T17:50:24";"2002";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2002";"CCTCI";"25949";"https://dadosabertos.camara.leg.br/api/v2/eventos/25949";"1";"0";"0";"0";"Aprovada";"";"";"2011-06-08T17:11:01";"Apresentação da Sugestão de Emenda à LDO - Comissões n. 2/2011, pela Comissão de Ciência e Tecnologia, Comunicação e Informática, que: ""que dá nova redação ao § 1º  e a alínea 'c' do inciso I deste parágrafo e alínes 'a' e 'b'  do inciso II do § 1º do art. 36 do PLDO"".";"0";""
"507738-2";"https://dadosabertos.camara.leg.br/api/v2/votacoes/507738-2";"2011-06-08";"2011-06-08T17:50:24";"2002";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2002";"CCTCI";"25949";"https://dadosabertos.camara.leg.br/api/v2/eventos/25949";"1";"0";"0";"0";"Aprovada";"";"";"2011-06-08T17:12:13";"Apresentação da Sugestão de Emenda à LDO - Comissões n. 3/2011, pela Comissão de Ciência e Tecnologia, Comunicação e Informática, que: ""que dá nova redação ao § 9º do art. 34 do PLDO"".";"0";""
"507749-2";"https://dadosabertos.camara.leg.br/api/v2/votacoes/507749-2";"2011-06-08";"2011-06-08T17:50:24";"2002";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2002";"CCTCI";"25949";"https://dadosabertos.camara.leg.br/api/v2/eventos/25949";"1";"0";"0";"0";"Aprovada";"";"";"2011-06-08T17:17:12";"Apresentação da Sugestão de Emenda à LDO - Comissões n. 4/2011, pela Comissão de Ciência e Tecnologia, Comunicação e Informática, que: ""que inclui no Anexo IV ( ressalvas de contingenciamento) o item de despesas com ações vinculadas ao Programa de Desenvolvimento de Submarinos"".";"0";""
"507750-2";"https://dadosabertos.camara.leg.br/api/v2/votacoes/507750-2";"2011-06-08";"2011-06-08T17:50:24";"2002";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2002";"CCTCI";"25949";"https://dadosabertos.camara.leg.br/api/v2/eventos/25949";"1";"0";"0";"0";"Aprovada";"";"";"2011-06-08T17:19:25";"Apresentação da Sugestão de Emenda à LDO - Comissões n. 5/2011, pela Comissão de Ciência e Tecnologia, Comunicação e Informática, que: ""que inclui no Anexo IV (ressalvas de contingenciamento) o item despesas com ações vinculadas aos royalties da Marinha"".";"0";""
"507755-2";"https://dadosabertos.camara.leg.br/api/v2/votacoes/507755-2";"2011-06-08";"2011-06-08T17:50:24";"2002";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2002";"CCTCI";"25949";"https://dadosabertos.camara.leg.br/api/v2/eventos/25949";"1";"0";"0";"0";"Aprovada";"";"";"2011-06-08T17:21:35";"Apresentação da Sugestão de Emenda à LDO - Comissões n. 6/2011, pela Comissão de Ciência e Tecnologia, Comunicação e Informática, que: ""que inclui no Anexo IV (ressalvas de contingenciamento) as despesas relacionadas com a construção de navios patrulha oceânicos"".";"0";""
"507761-2";"https://dadosabertos.camara.leg.br/api/v2/votacoes/507761-2";"2011-06-08";"2011-06-08T17:50:24";"2002";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2002";"CCTCI";"25949";"https://dadosabertos.camara.leg.br/api/v2/eventos/25949";"1";"0";"0";"0";"Aprovada";"";"";"2011-06-08T17:23:41";"Apresentação da Sugestão de Emenda à LDO - Comissões n. 7/2011, pela Comissão de Ciência e Tecnologia, Comunicação e Informática, que: ""que inclui no Anexo IV (ressalvas de contingenciamento) o item despesas relacionadas com o desenvolvimento do ciclo e do protótipo do reator nuclear, no âmbito do Programa Nuclear da Marinha"".";"0";""
"507764-2";"https://dadosabertos.camara.leg.br/api/v2/votacoes/507764-2";"2011-06-08";"2011-06-08T17:50:24";"2002";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2002";"CCTCI";"25949";"https://dadosabertos.camara.leg.br/api/v2/eventos/25949";"1";"0";"0";"0";"Aprovada";"";"";"2011-06-08T17:25:37";"Apresentação da Sugestão de Emenda à LDO - Comissões n. 8/2011, pela Comissão de Ciência e Tecnologia, Comunicação e Informática, que: ""que inclui no Anexo IV (ressalvas de contingenciamento) o item despesas relacionadas com o Programa de Recursos do Mar e com a Missão Antártica"".";"0";""
"507767-2";"https://dadosabertos.camara.leg.br/api/v2/votacoes/507767-2";"2011-06-08";"2011-06-08T17:50:24";"2002";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2002";"CCTCI";"25949";"https://dadosabertos.camara.leg.br/api/v2/eventos/25949";"1";"0";"0";"0";"Aprovada";"";"";"2011-06-08T17:26:30";"Apresentação da Sugestão de Emenda à LDO - Comissões n. 9/2011, pela Comissão de Ciência e Tecnologia, Comunicação e Informática, que: ""que dá nova redação ao art. 4º do PLDO"".";"0";""
"507779-2";"https://dadosabertos.camara.leg.br/api/v2/votacoes/507779-2";"2011-06-08";"2011-06-08T17:50:25";"2002";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2002";"CCTCI";"25949";"https://dadosabertos.camara.leg.br/api/v2/eventos/25949";"1";"0";"0";"0";"Aprovada";"";"";"2011-06-08T17:31:48";"Apresentação da Sugestão de Emenda à LDO - Comissões n. 10/2011, pela Comissão de Ciência e Tecnologia, Comunicação e Informática, que: ""que inclui no Anexo IV (ressalvas de contingenciamento) as despesas no âmbito da ciência e tecnolgia, Embrapa e Ministério da Defesa, no sentido de restabelecer as determinações já contidas nas LDO's anteriores"".";"0";""
"507780-2";"https://dadosabertos.camara.leg.br/api/v2/votacoes/507780-2";"2011-06-08";"2011-06-08T17:50:25";"2002";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2002";"CCTCI";"25949";"https://dadosabertos.camara.leg.br/api/v2/eventos/25949";"1";"0";"0";"0";"Aprovada";"";"";"2011-06-08T17:33:46";"Apresentação da Sugestão de Emenda à LDO - Comissões n. 11/2011, pela Comissão de Ciência e Tecnologia, Comunicação e Informática, que: ""que inclui no Anexo IV (ressalvas de contingenciamento) as despesas com as ações vinculadas à Embrapa"".";"0";""
"507781-2";"https://dadosabertos.camara.leg.br/api/v2/votacoes/507781-2";"2011-06-08";"2011-06-08T17:50:25";"2002";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2002";"CCTCI";"25949";"https://dadosabertos.camara.leg.br/api/v2/eventos/25949";"1";"0";"0";"0";"Aprovada";"";"";"2011-06-08T17:35:15";"Apresentação da Sugestão de Emenda à LDO - Comissões n. 12/2011, pela Comissão de Ciência e Tecnologia, Comunicação e Informática, que: ""que inclui o inciso III no art. 68 do PLDO"".";"0";""
"507784-2";"https://dadosabertos.camara.leg.br/api/v2/votacoes/507784-2";"2011-06-08";"2011-06-08T17:50:25";"2002";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2002";"CCTCI";"25949";"https://dadosabertos.camara.leg.br/api/v2/eventos/25949";"1";"0";"0";"0";"Aprovada";"";"";"2011-06-08T17:36:28";"Apresentação da Sugestão de Emenda à LDO - Comissões n. 13/2011, pela Comissão de Ciência e Tecnologia, Comunicação e Informática, que: ""que inclui inciso IV no § 1º do art. 67 do PLDO"".";"0";""
"507786-2";"https://dadosabertos.camara.leg.br/api/v2/votacoes/507786-2";"2011-06-08";"2011-06-08T17:50:25";"2002";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2002";"CCTCI";"25949";"https://dadosabertos.camara.leg.br/api/v2/eventos/25949";"1";"0";"0";"0";"Aprovada";"";"";"2011-06-08T17:37:41";"Apresentação da Sugestão de Emenda à LDO - Comissões n. 14/2011, pela Comissão de Ciência e Tecnologia, Comunicação e Informática, que: ""que inclui o inciso XIII no art. 65 do PLDO"".";"0";""
"507789-2";"https://dadosabertos.camara.leg.br/api/v2/votacoes/507789-2";"2011-06-08";"2011-06-08T17:50:25";"2002";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2002";"CCTCI";"25949";"https://dadosabertos.camara.leg.br/api/v2/eventos/25949";"1";"0";"0";"0";"Aprovada";"";"";"2011-06-08T17:39:48";"Apresentação da Sugestão de Emenda à LDO - Comissões n. 15/2011, pela Comissão de Ciência e Tecnologia, Comunicação e Informática, que: ""que inclui o § 3º no art. 13 do PLDO"".";"0";""
"504192-3";"https://dadosabertos.camara.leg.br/api/v2/votacoes/504192-3";"2011-06-08";"2011-06-08T12:00:35";"2006";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2006";"CDU";"25943";"https://dadosabertos.camara.leg.br/api/v2/eventos/25943";"1";"0";"0";"0";"Aprovado unanimemente.";"";"";"2011-05-26T16:07:09";"Apresentação do Requerimento n. 27/2011, pelos Deputados Arnaldo Jardim (PPS-SP) e Arnaldo Jordy (PPS-PA), que: ""Requer seja acrescido o nome do Dr. Cândido Paraguassu Eleres, Consultor Técnico da Prefeitura de Belém como convidado à lista constante do Req. 13.2011 aprovado nesta Comissão"".";"0";""
"460158-11";"https://dadosabertos.camara.leg.br/api/v2/votacoes/460158-11";"2011-06-08";"2011-06-08T15:22:02";"5438";"https://dadosabertos.camara.leg.br/api/v2/orgaos/5438";"CLP";"25895";"https://dadosabertos.camara.leg.br/api/v2/eventos/25895";"1";"0";"0";"0";"Aprovado por Unanimidade o Parecer.";"";"";"2011-06-02T15:27:52";"Parecer do Relator, Dep. Edivaldo Holanda Junior (PTC-MA), pela rejeição.";"505488";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/505488"
"483682-11";"https://dadosabertos.camara.leg.br/api/v2/votacoes/483682-11";"2011-06-08";"2011-06-08T15:31:48";"5438";"https://dadosabertos.camara.leg.br/api/v2/orgaos/5438";"CLP";"25895";"https://dadosabertos.camara.leg.br/api/v2/eventos/25895";"1";"0";"0";"0";"Aprovado por Unanimidade o Parecer.";"";"";"2011-05-30T14:38:12";"Parecer do Relator, Dep. Dr. Grilo (PSL-MG), pela rejeição.";"504518";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/504518"
"486966-9";"https://dadosabertos.camara.leg.br/api/v2/votacoes/486966-9";"2011-06-08";"2011-06-08T15:34:05";"5438";"https://dadosabertos.camara.leg.br/api/v2/orgaos/5438";"CLP";"25895";"https://dadosabertos.camara.leg.br/api/v2/eventos/25895";"1";"0";"0";"0";"Aprovado por Unanimidade o Parecer.";"";"";"2011-05-30T14:38:23";"Parecer do Relator, Dep. Dr. Grilo (PSL-MG), pela rejeição.";"504519";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/504519"
"488735-6";"https://dadosabertos.camara.leg.br/api/v2/votacoes/488735-6";"2011-06-08";"2011-06-08T15:37:55";"5438";"https://dadosabertos.camara.leg.br/api/v2/orgaos/5438";"CLP";"25895";"https://dadosabertos.camara.leg.br/api/v2/eventos/25895";"1";"0";"0";"0";"Aprovado por Unanimidade o Parecer.";"";"";"2011-05-31T11:59:54";"Parecer do Relator, Dep. Sebastião Bala Rocha (PDT-AP), pela aprovação da Sugestão, na forma do Requerimento que apresenta.";"504564";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/504564"
"488735-7";"https://dadosabertos.camara.leg.br/api/v2/votacoes/488735-7";"2011-06-08";"2011-06-08T15:41:46";"5438";"https://dadosabertos.camara.leg.br/api/v2/orgaos/5438";"CLP";"25895";"https://dadosabertos.camara.leg.br/api/v2/eventos/25895";"1";"0";"0";"0";"Aprovado o Parecer, com complementação de voto.";"";"";"2011-05-31T11:59:54";"Parecer do Relator, Dep. Sebastião Bala Rocha (PDT-AP), pela aprovação da Sugestão, na forma do Requerimento que apresenta.";"504564";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/504564"
"488736-6";"https://dadosabertos.camara.leg.br/api/v2/votacoes/488736-6";"2011-06-08";"2011-06-08T15:44:06";"5438";"https://dadosabertos.camara.leg.br/api/v2/orgaos/5438";"CLP";"25895";"https://dadosabertos.camara.leg.br/api/v2/eventos/25895";"1";"0";"0";"0";"Aprovado o Parecer com Complementação de Voto.";"";"";"2011-05-31T12:04:12";"Parecer do Relator, Dep. Sebastião Bala Rocha (PDT-AP), pela aprovação da Sugestão, na forma do Requerimento apresentado.";"504565";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/504565"
"488735-8";"https://dadosabertos.camara.leg.br/api/v2/votacoes/488735-8";"2011-06-08";"2011-06-08T15:44:23";"5438";"https://dadosabertos.camara.leg.br/api/v2/orgaos/5438";"CLP";"25895";"https://dadosabertos.camara.leg.br/api/v2/eventos/25895";"1";"0";"0";"0";"Aprovado o Parecer com Complementação de Voto.";"";"";"2011-05-31T11:59:54";"Parecer do Relator, Dep. Sebastião Bala Rocha (PDT-AP), pela aprovação da Sugestão, na forma do Requerimento que apresenta.";"504564";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/504564"
"493044-7";"https://dadosabertos.camara.leg.br/api/v2/votacoes/493044-7";"2011-06-08";"2011-06-08T15:54:32";"5438";"https://dadosabertos.camara.leg.br/api/v2/orgaos/5438";"CLP";"25895";"https://dadosabertos.camara.leg.br/api/v2/eventos/25895";"1";"0";"0";"0";"Aprovado por Unanimidade o Parecer.";"";"";"2011-05-05T16:04:51";"Parecer do Relator, Dep. Ságuas Moraes (PT-MT), pela aprovação, na forma do Requerimento que apresenta.";"501004";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/501004"
"488736-7";"https://dadosabertos.camara.leg.br/api/v2/votacoes/488736-7";"2011-06-08";"2011-06-08T15:54:58";"5438";"https://dadosabertos.camara.leg.br/api/v2/orgaos/5438";"CLP";"25895";"https://dadosabertos.camara.leg.br/api/v2/eventos/25895";"1";"0";"0";"0";"Aprovado por Unanimidade o Parecer com Complementação de Voto.";"";"";"2011-05-31T12:04:12";"Parecer do Relator, Dep. Sebastião Bala Rocha (PDT-AP), pela aprovação da Sugestão, na forma do Requerimento apresentado.";"504565";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/504565"
"488735-9";"https://dadosabertos.camara.leg.br/api/v2/votacoes/488735-9";"2011-06-08";"2011-06-08T15:55:15";"5438";"https://dadosabertos.camara.leg.br/api/v2/orgaos/5438";"CLP";"25895";"https://dadosabertos.camara.leg.br/api/v2/eventos/25895";"1";"0";"0";"0";"Aprovado por Unanimidade o Parecer com Complementação de Voto.";"";"";"2011-05-31T11:59:54";"Parecer do Relator, Dep. Sebastião Bala Rocha (PDT-AP), pela aprovação da Sugestão, na forma do Requerimento que apresenta.";"504564";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/504564"
"506465-3";"https://dadosabertos.camara.leg.br/api/v2/votacoes/506465-3";"2011-06-08";"2011-06-08T16:18:06";"5438";"https://dadosabertos.camara.leg.br/api/v2/orgaos/5438";"CLP";"25895";"https://dadosabertos.camara.leg.br/api/v2/eventos/25895";"1";"0";"0";"0";"Aprovado por unanimidade o parecer pela aprovação da emenda à LDO.";"";"";"2011-06-07T13:44:28";"Apresentação da Sugestão de Emenda à LDO - CLP n. 1/2011, pelo Centro Feminista de Estudos e Assessoria, que: ""Sugere Emenda à LDO para evitar o contingenciamento dos recursos destinados Programa de Prevenção e Enfrentamento da Violência contra a Mulher"".";"0";""
"506466-3";"https://dadosabertos.camara.leg.br/api/v2/votacoes/506466-3";"2011-06-08";"2011-06-08T16:19:04";"5438";"https://dadosabertos.camara.leg.br/api/v2/orgaos/5438";"CLP";"25895";"https://dadosabertos.camara.leg.br/api/v2/eventos/25895";"1";"0";"0";"0";"Aprovado por unanimidade o parecer pela aprovação da emenda à LDO.";"";"";"2011-06-07T13:55:04";"Apresentação da Sugestão de Emenda à LDO - CLP n. 2/2011, pelo Centro Feminista de Estudos e Assessoria, que: ""Sugere Emenda à LDO para estabelecer como prioridade a redução das desigualdades de gênero e étnico-racial e da mortalidade materna"".";"0";""
"506467-3";"https://dadosabertos.camara.leg.br/api/v2/votacoes/506467-3";"2011-06-08";"2011-06-08T17:12:00";"5438";"https://dadosabertos.camara.leg.br/api/v2/orgaos/5438";"CLP";"25895";"https://dadosabertos.camara.leg.br/api/v2/eventos/25895";"1";"0";"0";"0";"Aprovado por unanimidade o parecer pela aprovação.";"";"";"2011-06-07T13:57:15";"Apresentação da Sugestão de Emenda à LDO - CLP n. 3/2011, pelo Centro Feminista de Estudos e Assessoria, que: ""Sugere Emenda à LDO para dispor sobre a obrigatoriedade de realização de audiências públicas para debater o Projeto de Lei do Orçamento"".";"0";""
"506468-3";"https://dadosabertos.camara.leg.br/api/v2/votacoes/506468-3";"2011-06-08";"2011-06-08T17:12:15";"5438";"https://dadosabertos.camara.leg.br/api/v2/orgaos/5438";"CLP";"25895";"https://dadosabertos.camara.leg.br/api/v2/eventos/25895";"1";"0";"0";"0";"Aprovado por unanimidade o parecer pela aprovação.";"";"";"2011-06-07T13:58:08";"Apresentação da Sugestão de Emenda à LDO - CLP n. 4/2011, pelo Centro Feminista de Estudos e Assessoria, que: ""Sugere Emenda à LDO para dispor sobre metas sociais"".";"0";""
"506872-2";"https://dadosabertos.camara.leg.br/api/v2/votacoes/506872-2";"2011-06-08";"2011-06-08T21:16:01";"5503";"https://dadosabertos.camara.leg.br/api/v2/orgaos/5503";"CSPCCO";"25902";"https://dadosabertos.camara.leg.br/api/v2/eventos/25902";"1";"0";"0";"0";"Aprovada.";"";"";"2011-06-07T19:32:21";"Apresentação da Sugestão de Emenda à LDO - Comissões n. 1/2011, pelos Deputados José Augusto Maia (PTB-PE) e outros, que: ""Requer alteração da redação do art. 4º"".";"0";""
"506879-2";"https://dadosabertos.camara.leg.br/api/v2/votacoes/506879-2";"2011-06-08";"2011-06-08T21:16:02";"5503";"https://dadosabertos.camara.leg.br/api/v2/orgaos/5503";"CSPCCO";"25902";"https://dadosabertos.camara.leg.br/api/v2/eventos/25902";"1";"0";"0";"0";"Aprovada.";"";"";"2011-06-07T19:36:42";"Apresentação da Sugestão de Emenda à LDO - Comissões n. 2/2011, pelos Deputados José Augusto Maia (PTB-PE) e outros, que: ""Requer inclusão de inciso no § 1º do art. 67, para excluir da limitação de empenho e movimentação financeira as despesas relativas ao PRONASCI"".";"0";""
"506883-2";"https://dadosabertos.camara.leg.br/api/v2/votacoes/506883-2";"2011-06-08";"2011-06-08T21:16:02";"5503";"https://dadosabertos.camara.leg.br/api/v2/orgaos/5503";"CSPCCO";"25902";"https://dadosabertos.camara.leg.br/api/v2/eventos/25902";"1";"0";"0";"0";"Aprovada.";"";"";"2011-06-07T19:39:34";"Apresentação da Sugestão de Emenda à LDO - Comissões n. 3/2011, pelos Deputados José Augusto Maia (PTB-PE) e outros, que: ""Requer inclusão de inciso no § 1º do art. 67, para excluir da limitação de empenho e movimentação financeira as despesas relativas ao FUNPEN"".";"0";""
"506887-2";"https://dadosabertos.camara.leg.br/api/v2/votacoes/506887-2";"2011-06-08";"2011-06-08T21:16:02";"5503";"https://dadosabertos.camara.leg.br/api/v2/orgaos/5503";"CSPCCO";"25902";"https://dadosabertos.camara.leg.br/api/v2/eventos/25902";"1";"0";"0";"0";"Aprovada.";"";"";"2011-06-07T19:40:49";"Apresentação da Sugestão de Emenda à LDO - Comissões n. 4/2011, pelos Deputados José Augusto Maia (PTB-PE) e outros, que: ""Requer inclusão de inciso no § 1º do art. 67, para excluir da limitação de empenho e movimentação financeira as despesas relativas ao combate às dogas"".";"0";""
"506891-2";"https://dadosabertos.camara.leg.br/api/v2/votacoes/506891-2";"2011-06-08";"2011-06-08T21:16:02";"5503";"https://dadosabertos.camara.leg.br/api/v2/orgaos/5503";"CSPCCO";"25902";"https://dadosabertos.camara.leg.br/api/v2/eventos/25902";"1";"0";"0";"0";"Aprovada.";"";"";"2011-06-07T19:42:25";"Apresentação da Sugestão de Emenda à LDO - Comissões n. 5/2011, pelos Deputados José Augusto Maia (PTB-PE) e outros, que: ""Requer inclusão de inciso no § 1º do art. 67, para excluir da limitação de empenho e movimentação financeira as despesas relativas ao FNSP"".";"0";""
"506897-2";"https://dadosabertos.camara.leg.br/api/v2/votacoes/506897-2";"2011-06-08";"2011-06-08T21:16:02";"5503";"https://dadosabertos.camara.leg.br/api/v2/orgaos/5503";"CSPCCO";"25902";"https://dadosabertos.camara.leg.br/api/v2/eventos/25902";"1";"0";"0";"0";"Aprovada.";"";"";"2011-06-07T19:44:14";"Apresentação da Sugestão de Emenda à LDO - Comissões n. 6/2011, pelos Deputados José Augusto Maia (PTB-PE) e outros, que: ""Requer inclusão de inciso no art. 68, para excluir da limitação de empenho e movimentação financeira as despesas relativas ao PRONASCI"".";"0";""
"506899-2";"https://dadosabertos.camara.leg.br/api/v2/votacoes/506899-2";"2011-06-08";"2011-06-08T21:16:02";"5503";"https://dadosabertos.camara.leg.br/api/v2/orgaos/5503";"CSPCCO";"25902";"https://dadosabertos.camara.leg.br/api/v2/eventos/25902";"1";"0";"0";"0";"Aprovada.";"";"";"2011-06-07T19:47:08";"Apresentação da Sugestão de Emenda à LDO - Comissões n. 7/2011, pelos Deputados José Augusto Maia (PTB-PE) e outros, que: ""Requer inclusão de inciso no art. 68, para excluir da limitação de empenho e movimentação financeira as despesas relativas ao FUNPEN"".";"0";""
"506901-2";"https://dadosabertos.camara.leg.br/api/v2/votacoes/506901-2";"2011-06-08";"2011-06-08T21:16:02";"5503";"https://dadosabertos.camara.leg.br/api/v2/orgaos/5503";"CSPCCO";"25902";"https://dadosabertos.camara.leg.br/api/v2/eventos/25902";"1";"0";"0";"0";"Aprovada.";"";"";"2011-06-07T19:47:58";"Apresentação da Sugestão de Emenda à LDO - Comissões n. 8/2011, pelos Deputados José Augusto Maia (PTB-PE) e outros, que: ""Requer inclusão de inciso no art. 68, para excluir da limitação de empenho e movimentação financeira as despesas relativas ao combate às drogas"".";"0";""
"506904-2";"https://dadosabertos.camara.leg.br/api/v2/votacoes/506904-2";"2011-06-08";"2011-06-08T21:16:02";"5503";"https://dadosabertos.camara.leg.br/api/v2/orgaos/5503";"CSPCCO";"25902";"https://dadosabertos.camara.leg.br/api/v2/eventos/25902";"1";"0";"0";"0";"Aprovada.";"";"";"2011-06-07T19:48:44";"Apresentação da Sugestão de Emenda à LDO - Comissões n. 9/2011, pelos Deputados José Augusto Maia (PTB-PE) e outros, que: ""Requer inclusão de inciso no art. 68, para excluir da limitação de empenho e movimentação financeira as despesas relativas ao FNSP"".";"0";""
