"id";"uri";"data";"dataHoraRegistro";"idOrgao";"uriOrgao";"siglaOrgao";"idEvento";"uriEvento";"aprovacao";"votosSim";"votosNao";"votosOutros";"descricao";"ultimaAberturaVotacao_dataHoraRegistro";"ultimaAberturaVotacao_descricao";"ultimaApresentacaoProposicao_dataHoraRegistro";"ultimaApresentacaoProposicao_descricao";"ultimaApresentacaoProposicao_idProposicao";"ultimaApresentacaoProposicao_uriProposicao"
"2180082-2";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2180082-2";"2018-06-26";"2018-06-26T12:08:08";"2017";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2017";"CINDRA";"53213";"https://dadosabertos.camara.leg.br/api/v2/eventos/53213";"1";"0";"0";"0";"Requerimento aprovado por unanimidade.";"";"";"2018-06-25T16:37:37";"Apresentação do Requerimento n. 223/2018, pela Deputada Marinha Raupp (MDB-RO), que: ""Requer a realização de mesa-redonda/seminário nos municípios da Região de Porto Velho, no Estado de Rondônia, para debater o desenvolvimento regional sustentável"".";"0";""
"2180083-2";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2180083-2";"2018-06-26";"2018-06-26T12:12:04";"2017";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2017";"CINDRA";"53213";"https://dadosabertos.camara.leg.br/api/v2/eventos/53213";"1";"0";"0";"0";"Requerimento aprovado por unanimidade.";"";"";"2018-06-25T16:39:23";"Apresentação do Requerimento n. 224/2018, pela Deputada Marinha Raupp (MDB-RO), que: ""Requer a realização de mesa-redonda/seminário nos municípios da Região de Ariquemes, no Estado de Rondônia, para debater o desenvolvimento regional sustentável"".";"0";""
"2180084-2";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2180084-2";"2018-06-26";"2018-06-26T12:13:47";"2017";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2017";"CINDRA";"53213";"https://dadosabertos.camara.leg.br/api/v2/eventos/53213";"1";"0";"0";"0";"Requerimento aprovado por unanimidade.";"";"";"2018-06-25T16:42:10";"Apresentação do Requerimento n. 225/2018, pela Deputada Marinha Raupp (MDB-RO), que: ""Requer a realização de mesa-redonda/seminário nos municípios da Região de Jaru, no Estado de Rondônia, para debater o desenvolvimento regional sustentável"".";"0";""
"2180086-2";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2180086-2";"2018-06-26";"2018-06-26T12:15:36";"2017";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2017";"CINDRA";"53213";"https://dadosabertos.camara.leg.br/api/v2/eventos/53213";"1";"0";"0";"0";"Requerimento aprovado por unanimidade.";"";"";"2018-06-25T16:43:01";"Apresentação do Requerimento n. 226/2018, pela Deputada Marinha Raupp (MDB-RO), que: ""Requer a realização de mesa-redonda/seminário nos municípios da Região de Ouro Preto do Oeste, no Estado de Rondônia, para debater o desenvolvimento regional sustentável"".";"0";""
"2180088-2";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2180088-2";"2018-06-26";"2018-06-26T12:16:06";"2017";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2017";"CINDRA";"53213";"https://dadosabertos.camara.leg.br/api/v2/eventos/53213";"1";"0";"0";"0";"Requerimento aprovado por unanimidade.";"";"";"2018-06-25T16:43:33";"Apresentação do Requerimento n. 227/2018, pela Deputada Marinha Raupp (MDB-RO), que: ""Requer a realização de mesa-redonda/seminário nos municípios da Região de Ji-Paraná, no Estado de Rondônia, para debater o desenvolvimento regional sustentável"".";"0";""
"2180089-2";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2180089-2";"2018-06-26";"2018-06-26T12:17:00";"2017";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2017";"CINDRA";"53213";"https://dadosabertos.camara.leg.br/api/v2/eventos/53213";"1";"0";"0";"0";"Requerimento aprovado por unanimidade.";"";"";"2018-06-25T16:44:12";"Apresentação do Requerimento n. 228/2018, pela Deputada Marinha Raupp (MDB-RO), que: ""Requer a realização de mesa-redonda/seminário nos municípios da Região de Cacoal, no Estado de Rondônia, para debater o desenvolvimento regional sustentável"".";"0";""
"2180090-2";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2180090-2";"2018-06-26";"2018-06-26T12:19:47";"2017";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2017";"CINDRA";"53213";"https://dadosabertos.camara.leg.br/api/v2/eventos/53213";"1";"0";"0";"0";"Requerimento aprovado por unanimidade.";"";"";"2018-06-25T16:44:48";"Apresentação do Requerimento n. 229/2018, pela Deputada Marinha Raupp (MDB-RO), que: ""Requer a realização de mesa-redonda/seminário nos municípios da Região de Vilhena, no Estado de Rondônia, para debater o desenvolvimento regional sustentável"".";"0";""
"2180130-2";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2180130-2";"2018-06-26";"2018-06-26T12:20:24";"2012";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2012";"CME";"53241";"https://dadosabertos.camara.leg.br/api/v2/eventos/53241";"1";"0";"0";"0";"Aprovado por unanimidade.";"";"";"2018-06-25T18:43:43";"Apresentação do Requerimento de Audiência Pública n. 209/2018, pelo Deputado Padre João (PT-MG), que: ""Requer a realização de diligências externas em municípios do Estado de Minas Gerais, para debater a situação dos atingidos pelos crimes da Vale/BHPBillinton/Samarco, envolvendo a tragédia em Mariana, decorrente do rompimento da barragem de Fundão"".";"0";""
"2180091-2";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2180091-2";"2018-06-26";"2018-06-26T12:20:41";"2017";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2017";"CINDRA";"53213";"https://dadosabertos.camara.leg.br/api/v2/eventos/53213";"1";"0";"0";"0";"Requerimento aprovado por unanimidade.";"";"";"2018-06-25T16:45:18";"Apresentação do Requerimento n. 230/2018, pela Deputada Marinha Raupp (MDB-RO), que: ""Requer a realização de mesa-redonda/seminário nos municípios da Região de Rolim de Moura, no Estado de Rondônia, para debater o desenvolvimento regional sustentável"".";"0";""
"2177261-3";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2177261-3";"2018-06-26";"2018-06-26T12:22:51";"2017";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2017";"CINDRA";"53213";"https://dadosabertos.camara.leg.br/api/v2/eventos/53213";"1";"0";"0";"0";"Requerimento aprovado por unanimidade, sendo incluído o atual Presidente da Petrobras no rol de convidados.";"";"";"2018-05-30T16:22:05";"Apresentação do Requerimento n. 214/2018, pelos Deputados João Daniel (PT-SE) e Leo de Brito (PT-AC), que: ""Requer a realização de audiência pública para debater caráter público da Petrobras no desenvolvimento nacional"".";"0";""
"2152475-43";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2152475-43";"2018-06-26";"2018-06-26T12:23:04";"2012";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2012";"CME";"53241";"https://dadosabertos.camara.leg.br/api/v2/eventos/53241";"1";"0";"0";"0";"Aprovado por unanimidade o Parecer.";"";"";"2018-05-23T17:29:25";"Parecer do Relator, Dep. Rafael Motta (PSB-RN), pela aprovação, nos termos do Substitutivo adotado pela Comissão de Defesa do Consumidor.";"2176425";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2176425"
"2180092-2";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2180092-2";"2018-06-26";"2018-06-26T12:23:33";"2017";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2017";"CINDRA";"53213";"https://dadosabertos.camara.leg.br/api/v2/eventos/53213";"1";"0";"0";"0";"Requerimento aprovado por unanimidade.";"";"";"2018-06-25T16:45:50";"Apresentação do Requerimento n. 231/2018, pela Deputada Marinha Raupp (MDB-RO), que: ""Requer a realização de mesa-redonda/seminário nos municípios da Região de São Francisco do Guaporé, no Estado de Rondônia, para debater o desenvolvimento regional sustentável"".";"0";""
"2180093-2";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2180093-2";"2018-06-26";"2018-06-26T12:24:00";"2017";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2017";"CINDRA";"53213";"https://dadosabertos.camara.leg.br/api/v2/eventos/53213";"1";"0";"0";"0";"Requerimento aprovado por unanimidade.";"";"";"2018-06-25T16:46:17";"Apresentação do Requerimento n. 232/2018, pela Deputada Marinha Raupp (MDB-RO), que: ""Requer a realização de mesa-redonda/seminário nos municípios da Região de Guajará-Mirim, no Estado de Rondônia, para debater o desenvolvimento regional sustentável"".";"0";""
"2178459-3";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2178459-3";"2018-06-26";"2018-06-26T12:32:57";"538036";"https://dadosabertos.camara.leg.br/api/v2/orgaos/538036";"CEXHIDMG";"53231";"https://dadosabertos.camara.leg.br/api/v2/eventos/53231";"1";"0";"0";"0";"Aprovado.";"";"";"2018-06-11T15:51:48";"Apresentação do Requerimento n. 18/2018, pelo Deputado Adelmo Carneiro Leão, que: ""Requer a realização de uma Audiência Pública para discutir a situação hídrica do Rio São Francisco e seus afluentes na cidade de Pirapora e região"".";"0";""
"412036-94";"https://dadosabertos.camara.leg.br/api/v2/votacoes/412036-94";"2018-07-03";"2018-07-03T16:20:15";"2003";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2003";"CCJC";"53184";"https://dadosabertos.camara.leg.br/api/v2/eventos/53184";"1";"0";"0";"0";"Aprovada a Redação Final.";"";"";"2016-05-31T14:25:43";"Parecer do Relator, Dep. Wadih Damous (PT-RJ), pela constitucionalidade, juridicidade e técnica legislativa.";"2085914";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2085914"
"549877-44";"https://dadosabertos.camara.leg.br/api/v2/votacoes/549877-44";"2018-07-03";"2018-07-03T16:20:19";"2003";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2003";"CCJC";"53184";"https://dadosabertos.camara.leg.br/api/v2/eventos/53184";"1";"0";"0";"0";"Aprovada a Redação Final.";"";"";"2013-03-20T18:18:44";"Parecer do Relator, Dep. Cândido Vaccarezza (PT-SP), pela constitucionalidade, juridicidade e técnica legislativa.";"568615";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/568615"
"581869-41";"https://dadosabertos.camara.leg.br/api/v2/votacoes/581869-41";"2018-07-03";"2018-07-03T16:20:20";"2003";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2003";"CCJC";"53184";"https://dadosabertos.camara.leg.br/api/v2/eventos/53184";"1";"0";"0";"0";"Aprovada a Redação Final.";"";"";"2013-09-27T11:06:01";"Parecer do Relator, Dep. Marçal Filho (PMDB-MS), pela constitucionalidade, juridicidade e técnica legislativa.";"593830";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/593830"
"577454-67";"https://dadosabertos.camara.leg.br/api/v2/votacoes/577454-67";"2018-07-03";"2018-07-03T16:20:20";"2003";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2003";"CCJC";"53184";"https://dadosabertos.camara.leg.br/api/v2/eventos/53184";"1";"0";"0";"0";"Aprovada a Redação Final.";"";"";"2018-05-03T17:45:37";"O Relator, Dep. Pompeo de Mattos (PDT-RS), manteve o parecer apresentado, Parecer n. 3, pela constitucionalidade, juridicidade e técnica legislativa.";"0";""
"1295775-67";"https://dadosabertos.camara.leg.br/api/v2/votacoes/1295775-67";"2018-07-03";"2018-07-03T16:20:21";"2003";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2003";"CCJC";"53184";"https://dadosabertos.camara.leg.br/api/v2/eventos/53184";"1";"0";"0";"0";"Aprovada a Redação Final.";"";"";"2017-09-20T16:21:21";"Parecer do Relator, Dep. Francisco Floriano (DEM-RJ), pela constitucionalidade, juridicidade e técnica legislativa deste, da Emenda 1/2015 e do Substitutivo da Comissão de Defesa dos Direitos das Pessoas com Deficiência.";"2152343";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2152343"
"2130670-37";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2130670-37";"2018-07-03";"2018-07-03T16:20:23";"2003";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2003";"CCJC";"53184";"https://dadosabertos.camara.leg.br/api/v2/eventos/53184";"1";"0";"0";"0";"Aprovada a Redação Final.";"";"";"2018-05-09T12:23:26";"Parecer do Relator, Dep. Fábio Sousa (PSDB-GO), pela constitucionalidade, juridicidade e técnica legislativa.";"2174317";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2174317"
"2149954-36";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2149954-36";"2018-07-03";"2018-07-03T16:20:24";"2003";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2003";"CCJC";"53184";"https://dadosabertos.camara.leg.br/api/v2/eventos/53184";"1";"0";"0";"0";"Aprovada a Redação Final.";"";"";"2018-05-09T12:25:30";"Parecer do Relator, Dep. Fábio Sousa (PSDB-GO), pela constitucionalidade, juridicidade e técnica legislativa.";"2174316";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2174316"
"2162016-34";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2162016-34";"2018-07-03";"2018-07-03T16:20:24";"2003";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2003";"CCJC";"53184";"https://dadosabertos.camara.leg.br/api/v2/eventos/53184";"1";"0";"0";"0";"Aprovada a Redação Final.";"";"";"2018-05-09T12:25:57";"Parecer do Relator, Dep. Fábio Sousa (PSDB-GO), pela constitucionalidade, juridicidade e técnica legislativa.";"2174315";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2174315"
"15069-105";"https://dadosabertos.camara.leg.br/api/v2/votacoes/15069-105";"2018-07-03";"2018-07-03T20:09:47";"180";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"PLEN";"0";"";"1";"0";"0";"0";"Aprovado Requerimento dos Líderes, que com base no art. 156 do Regimento Interno, ""requeremos a extinção do regime de urgência do Projeto de Lei nº 121, de 1999"".";"";"";"2018-07-03T19:41:16";"Apresentação do Requerimento de Extinção do regime de urgência (matéria com urgência votada) n. 8994/2018, pelo Líderes, que: ""Com base no art. 156 do Regimento Interno, requeremos a extinção do regime de urgência do Projeto de Lei nº 121, de 1999"".";"2180710";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2180710"
"2142691-14";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2142691-14";"2018-07-03";"2018-07-03T19:00:12";"180";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"PLEN";"53321";"https://dadosabertos.camara.leg.br/api/v2/eventos/53321";"1";"288";"22";"45";"Aprovado o Requerimento de Urgência (Art. 155 do RICD). Sim: 288; não: 22; abstenção: 2; total: 312.";"";"";"2017-06-27T22:04:48";"Apresentação do Requerimento de Urgência (Art. 155 do RICD) n. 6772/2017, pelo Líderes, que: ""Requeiro, nos termos do art. 155, caput, do Regimento Interno, urgência para apreciação do Projeto de Lei Complementar nº 270 de 2016, que Acrescenta § 5º e 6º ao art. 23 da Lei Complementar nº 101, de 4 maio de 2000 (Lei de Responsabilidade Fiscal), para vedar a aplicação de sanções a Município que ultrapasse o limite para a despesa total com pessoal nos casos de queda de receita que especifica.
"".";"0";""
"2082293-29";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2082293-29";"2018-07-03";"2018-07-03T19:00:16";"180";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"PLEN";"0";"";"1";"0";"0";"0";"Alteração do Regime de Tramitação desta proposição em virtude da Aprovação do REQ 6772/2017 => PLP 270/2016.";"";"";"2017-06-27T22:16:37";"Apresentação do Requerimento de Urgência (Art. 155 do RICD) n. 6772/2017, pelo Líderes, que: ""Requeiro, nos termos do art. 155, caput, do Regimento Interno, urgência para apreciação do Projeto de Lei Complementar nº 270 de 2016, que Acrescenta § 5º e 6º ao art. 23 da Lei Complementar nº 101, de 4 maio de 2000 (Lei de Responsabilidade Fiscal), para vedar a aplicação de sanções a Município que ultrapasse o limite para a despesa total com pessoal nos casos de queda de receita que especifica.
"".";"2142691";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2142691"
"2082293-30";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2082293-30";"2018-07-03";"2018-07-03T19:00:17";"180";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"PLEN";"0";"";"1";"0";"0";"0";"Aprovado requerimento do Líderes que requeiro, nos termos do art. 155, caput, do Regimento Interno, urgência para apreciação do Projeto de Lei Complementar nº 270 de 2016, que Acrescenta § 5º e 6º ao art. 23 da Lei Complementar nº 101, de 4 maio de 2000 (Lei de Responsabilidade Fiscal), para vedar a aplicação de sanções a Município que ultrapasse o limite para a despesa total com pessoal nos casos de queda de receita que especifica.";"";"";"2017-06-27T22:16:37";"Apresentação do Requerimento de Urgência (Art. 155 do RICD) n. 6772/2017, pelo Líderes, que: ""Requeiro, nos termos do art. 155, caput, do Regimento Interno, urgência para apreciação do Projeto de Lei Complementar nº 270 de 2016, que Acrescenta § 5º e 6º ao art. 23 da Lei Complementar nº 101, de 4 maio de 2000 (Lei de Responsabilidade Fiscal), para vedar a aplicação de sanções a Município que ultrapasse o limite para a despesa total com pessoal nos casos de queda de receita que especifica.
"".";"2142691";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2142691"
"421299-132";"https://dadosabertos.camara.leg.br/api/v2/votacoes/421299-132";"2018-07-03";"2018-07-03T16:20:17";"2003";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2003";"CCJC";"53184";"https://dadosabertos.camara.leg.br/api/v2/eventos/53184";"1";"0";"0";"0";"Aprovada a Redação Final.";"";"";"2017-10-26T17:21:34";"Parecer do Relator, Dep. Fábio Sousa (PSDB-GO), pela constitucionalidade, juridicidade e técnica legislativa deste, com emendas, e do Substitutivo da Comissão de Educação, com subemenda.";"2158810";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2158810"
"2080126-57";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2080126-57";"2018-07-03";"2018-07-03T16:20:22";"2003";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2003";"CCJC";"53184";"https://dadosabertos.camara.leg.br/api/v2/eventos/53184";"1";"0";"0";"0";"Aprovada a Redação Final.";"";"";"2017-06-20T17:38:30";"Parecer do Relator, Dep. Pastor Eurico (PHS-PE), pela constitucionalidade, juridicidade e técnica legislativa.";"2141906";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2141906"
"2129662-36";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2129662-36";"2018-07-03";"2018-07-03T16:20:22";"2003";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2003";"CCJC";"53184";"https://dadosabertos.camara.leg.br/api/v2/eventos/53184";"1";"0";"0";"0";"Aprovada a Redação Final.";"";"";"2018-05-09T12:26:48";"Parecer do Relator, Dep. Fábio Sousa (PSDB-GO), pela constitucionalidade, juridicidade e técnica legislativa.";"2174314";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2174314"
"2129664-36";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2129664-36";"2018-07-03";"2018-07-03T16:20:23";"2003";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2003";"CCJC";"53184";"https://dadosabertos.camara.leg.br/api/v2/eventos/53184";"1";"0";"0";"0";"Aprovada a Redação Final.";"";"";"2018-05-16T12:07:19";"Parecer do Relator, Dep. Fábio Sousa (PSDB-GO), pela constitucionalidade, juridicidade e técnica legislativa.";"2175251";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2175251"
"2125390-60";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2125390-60";"2018-07-03";"2018-07-03T16:20:25";"2003";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2003";"CCJC";"53184";"https://dadosabertos.camara.leg.br/api/v2/eventos/53184";"1";"0";"0";"0";"Aprovada a Redação Final.";"";"";"2017-09-28T15:07:48";"Parecer do Relator, Dep. Pedro Cunha Lima (PSDB-PB), pela constitucionalidade, juridicidade, técnica legislativa e, no mérito, pela aprovação, com substitutivo.";"2153394";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2153394"
"2129009-56";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2129009-56";"2018-07-03";"2018-07-03T16:20:25";"2003";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2003";"CCJC";"53184";"https://dadosabertos.camara.leg.br/api/v2/eventos/53184";"1";"0";"0";"0";"Aprovada a Redação Final.";"";"";"2018-05-15T21:20:27";"Parecer do Relator, Dep. Chico Alencar (PSOL-RJ), pela constitucionalidade, juridicidade e técnica legislativa deste e do Substitutivo da Comissão de Seguridade Social e Família, com subemenda substitutiva.";"2175229";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2175229"
"2162091-20";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2162091-20";"2018-07-03";"2018-07-03T16:21:14";"2003";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2003";"CCJC";"53184";"https://dadosabertos.camara.leg.br/api/v2/eventos/53184";"1";"0";"0";"0";"Aprovado o Parecer.";"";"";"2018-06-20T13:59:58";"Parecer do Relator, Dep. Rubens Bueno (PPS-PR), pela constitucionalidade, juridicidade e técnica legislativa.";"2179693";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2179693"
"2164132-32";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2164132-32";"2018-07-03";"2018-07-03T16:21:15";"2003";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2003";"CCJC";"53184";"https://dadosabertos.camara.leg.br/api/v2/eventos/53184";"1";"0";"0";"0";"Aprovado o Parecer.";"";"";"2018-06-21T17:28:51";"Parecer do Relator, Dep. Nelson Pellegrino (PT-BA), pela constitucionalidade, juridicidade e técnica legislativa e, no mérito, pela aprovação.";"2179976";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2179976"
"2087096-77";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2087096-77";"2018-07-03";"2018-07-03T16:43:42";"2003";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2003";"CCJC";"53184";"https://dadosabertos.camara.leg.br/api/v2/eventos/53184";"1";"0";"3";"0";"Aprovado o Parecer contra os votos dos Deputados Subtenente Gonzaga, Paes Landim e Wadih Damous, apresentaram votos em separado os Deputados Subtenente Gonzaga, Marcos Rogério e Fábio Trad.";"";"";"2018-06-21T17:47:40";"Apresentação do Requerimento n. 262/2018, pelo Deputado Lincoln Portela (PR-MG), que: ""Requer a inclusão de expositores na audiência pública para debater 'O Projeto de Lei n.º 4.488/2016, que altera o Estatuto Geral das Guardas Municipais (Lei 13.022/14)'"".";"2180027";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2180027"
"2139995-47";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2139995-47";"2018-07-03";"2018-07-03T16:53:39";"2003";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2003";"CCJC";"53184";"https://dadosabertos.camara.leg.br/api/v2/eventos/53184";"1";"0";"0";"0";"Aprovado o Parecer.";"";"";"2018-06-04T12:54:34";"Parecer do Relator, Dep. Evandro Roman (PSD-PR), pela constitucionalidade, juridicidade e técnica legislativa deste, da Emenda 1 da Comissão de Finanças e Tributação, com subemenda saneadora de inconstitucionalidade, e da Emenda 2 da Comissão de Finanças e Tributação.";"2177171";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2177171"
"2077498-40";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2077498-40";"2018-07-03";"2018-07-03T16:56:47";"2003";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2003";"CCJC";"53184";"https://dadosabertos.camara.leg.br/api/v2/eventos/53184";"1";"0";"0";"0";"Aprovado o Parecer.";"";"";"2018-05-24T09:18:05";"Parecer do Relator, Dep. Lincoln Portela (PR-MG), pela constitucionalidade, juridicidade e técnica legislativa.";"2176531";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2176531"
"2109952-43";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2109952-43";"2018-07-03";"2018-07-03T17:01:23";"2003";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2003";"CCJC";"53184";"https://dadosabertos.camara.leg.br/api/v2/eventos/53184";"1";"0";"0";"0";"Aprovado o Parecer.";"";"";"2018-05-30T10:31:31";"Parecer do Relator, Dep. Pedro Cunha Lima (PSDB-PB), pela constitucionalidade, juridicidade e técnica legislativa deste e da Emenda da Comissão de Agricultura, Pecuária, Abastecimento e Desenvolvimento Rural.";"2177131";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2177131"
"1585115-71";"https://dadosabertos.camara.leg.br/api/v2/votacoes/1585115-71";"2018-07-03";"2018-07-03T17:07:52";"2003";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2003";"CCJC";"53184";"https://dadosabertos.camara.leg.br/api/v2/eventos/53184";"1";"0";"0";"0";"Aprovado o Parecer.";"";"";"2018-06-14T10:29:21";"Parecer do Relator, Dep. Daniel Vilela (MDB-GO), pela constitucionalidade, juridicidade e técnica legislativa deste, do Substitutivo da Comissão de Seguridade Social e Família, da Emenda nº 1/2017 e das Subemendas da Comissão de Agricultura, Pecuária, Abastecimento e Desenvolvimento Rural.";"2178994";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2178994"
"2152741-42";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2152741-42";"2018-07-03";"2018-07-03T17:28:40";"2003";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2003";"CCJC";"53184";"https://dadosabertos.camara.leg.br/api/v2/eventos/53184";"1";"0";"0";"0";"Aprovado o Parecer.";"";"";"2018-06-14T10:27:29";"Parecer do Relator, Dep. Daniel Vilela (MDB-GO), pela constitucionalidade, juridicidade e técnica legislativa.";"2178995";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2178995"
"2162644-24";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2162644-24";"2018-07-03";"2018-07-03T17:34:41";"2003";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2003";"CCJC";"53184";"https://dadosabertos.camara.leg.br/api/v2/eventos/53184";"1";"0";"0";"0";"Aprovado o Parecer.";"";"";"2018-06-13T14:09:52";"Parecer do Relator, Dep. Fábio Trad (PSD-MS), pela constitucionalidade, juridicidade, técnica legislativa e, no mérito, pela aprovação.";"2178727";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2178727"
"1672153-36";"https://dadosabertos.camara.leg.br/api/v2/votacoes/1672153-36";"2018-07-03";"2018-07-03T21:07:22";"2003";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2003";"CCJC";"53184";"https://dadosabertos.camara.leg.br/api/v2/eventos/53184";"1";"0";"0";"0";"Aprovado o Parecer.";"";"";"2018-05-22T13:05:44";"Parecer do Relator, Dep. Chico Alencar (PSOL-RJ), pela constitucionalidade, juridicidade, técnica legislativa e, no mérito, pela aprovação, com substitutivo.";"2175918";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2175918"
"2180300-2";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2180300-2";"2018-07-03";"2018-07-03T16:12:36";"537410";"https://dadosabertos.camara.leg.br/api/v2/orgaos/537410";"PEC29304";"53314";"https://dadosabertos.camara.leg.br/api/v2/eventos/53314";"1";"0";"0";"0";"Aprovado";"";"";"2018-06-26T14:39:30";"Apresentação do Requerimento de Audiência Pública n. 1/2018, pelo Deputado Felipe Bornier (PROS-RJ), que: ""Requer a realização de audiência pública para debater a PEC 293/2004, que altera o Sistema Tributário Nacional e dá outras providências, com a presença dos seguintes convidados: Presidente da Anfip; Diretor Parlamentar da Fenafisco; Coordenador Técnico do Projeto Reforma Tributária Solidária; Consultor Polítíco do Movimento Reforma Tributária da Anfip; Pesquisador do  Ipea, Sr. Rodrigo Octávio Orair"".";"0";""
